cntry,happy,inprdsc,health,hlthhmp,rlgdgr,brncntr,gndr,agea,rshpsts,domicil,edulvlb,eduyrs,uempla,uempli,rtrd,hswrk,emplrel,wrkctra,estsz,wkdcorga,wkhtot,nacer2,tporgwk,uemp3m,hincsrca,hinctnta,emprelp,atncrse,stfmjob,trdawrk,jbprtfp,pfmfdjba,dcsfwrka,stfmjob_grouped,stfmjob_named
DE,8,4,Good,True,4,True,0,54,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,8,40,Manufacturing,A private firm,True,Wages or salaries,7,Employee,True,8,Sometimes,Hardly ever,Never,Hardly ever,4,Somewhat Satisfied
DE,5,1,Fair,False,7,False,1,26,Legally married,A big city,Post-Secondary Non-Tertiary Education,4,False,False,False,False,Employee,Unlimited,3,3,58,Service & Administration,A private firm,True,Wages or salaries,6,Employee,True,7,Sometimes,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
DE,9,6,Fair,True,0,True,0,57,Legally married,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,4,10,45,Service & Administration,N/A,False,Wages or salaries,10,Employee,True,9,Hardly ever,Hardly ever,Never,Sometimes,5,Very Satisfied
DE,9,4,Good,False,0,True,0,30,Living with my partner - not legally recognised,A big city,Tertiary Education,19,False,False,False,False,Employee,Unlimited,3,10,40,Intellectual Work,A private firm,True,Wages or salaries,8,Employee,True,8,Hardly ever,Hardly ever,Never,Sometimes,4,Somewhat Satisfied
DE,9,6,Good,False,0,True,0,29,Living with my partner - not legally recognised,A big city,Upper Secondary Education,22,False,False,False,True,Employee,Limited,1,10,10,Intellectual Work,Other public sector (ex. education and health),False,Income from other sources,3,Employee,True,7,Sometimes,Hardly ever,Sometimes,Sometimes,4,Somewhat Satisfied
DE,8,3,Good,False,3,True,0,53,Legally married,Town or small city,Tertiary Education,16,False,False,False,False,Employee,Unlimited,5,5,50,Manufacturing,A private firm,False,Wages or salaries,9,Employee,False,8,Often,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,4,Good,False,0,False,1,29,Living with my partner - not legally recognised,Town or small city,Tertiary Education,19,False,False,False,False,Employee,Limited,1,10,60,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,3,Employee,True,7,Often,Often,Often,Sometimes,4,Somewhat Satisfied
DE,5,2,Fair,True,0,True,1,34,Legally married,Town or small city,Upper Secondary Education,2,False,False,False,False,Employee,Limited,2,8,36,Physical Work,A private firm,True,Wages or salaries,6,Employee,True,8,Often,Often,Often,Never,4,Somewhat Satisfied
DE,9,5,Good,False,1,True,1,42,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,2,5,20,Service & Administration,A private firm,False,Wages or salaries,6,Employee,True,7,Sometimes,Sometimes,Sometimes,Never,4,Somewhat Satisfied
DE,7,5,Good,False,1,True,0,56,Legally married,Country village,Tertiary Education,15,False,False,False,False,Employee,Unlimited,5,7,45,Manufacturing,A private firm,False,Wages or salaries,10,Employee,True,8,Often,Hardly ever,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,7,4,Very good,False,0,True,1,27,Living with my partner - not legally recognised,Country village,Lower Secondary Education,0,False,False,False,False,Employee,Limited,1,9,40,Service & Administration,A private firm,False,Wages or salaries,6,Employee,True,7,Never,Hardly ever,Sometimes,Never,4,Somewhat Satisfied
DE,7,5,Very good,False,4,False,1,43,Legally married,A big city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,3,8,21,Intellectual Work,A private firm,True,Wages or salaries,9,Employee,True,4,Sometimes,Often,Sometimes,Never,2,Somewhat Dissatisfied
DE,10,4,Good,False,0,True,0,46,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,1,10,40,Physical Work,A private firm,True,Wages or salaries,6,Employee,False,1,Sometimes,Sometimes,Hardly ever,Hardly ever,1,Very Dissatisfied
DE,9,2,Very good,False,3,True,1,29,Living with my partner - not legally recognised,Country village,Tertiary Education,14,False,False,False,False,Employee,Unlimited,1,10,43,Physical Work,A private firm,False,Wages or salaries,6,Employee,False,9,Sometimes,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,9,5,Good,False,5,True,1,37,Legally married,A big city,Tertiary Education,21,False,False,False,False,Employee,Unlimited,5,10,40,Service & Administration,Central or local government,True,Wages or salaries,9,Employee,True,10,Hardly ever,Sometimes,Sometimes,Sometimes,5,Very Satisfied
DE,6,4,Good,False,4,False,1,30,Legally married,A big city,Tertiary Education,18,False,False,False,False,Employee,Unlimited,5,10,44,Intellectual Work,A private firm,True,Wages or salaries,9,Employee,True,6,Often,Hardly ever,Sometimes,Hardly ever,3,Neutral
DE,10,3,Very good,False,10,True,0,56,Legally married,Country village,Upper Secondary Education,10,False,False,False,False,Employee,Limited,2,10,21,Manufacturing,A private firm,False,Wages or salaries,3,Self-employed,False,7,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,4,Good,True,0,True,0,60,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,3,3,48,Manufacturing,A private firm,True,Wages or salaries,6,Employee,False,8,Always,Often,Sometimes,Never,4,Somewhat Satisfied
DE,9,6,Very good,False,4,True,0,43,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,20,False,False,False,False,Employee,Unlimited,3,9,40,Service & Administration,A private firm,False,Wages or salaries,7,Employee,False,8,Sometimes,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,3,2,Fair,True,4,True,1,48,Living with my partner - not legally recognised,Country village,Tertiary Education,16,False,False,False,False,Employee,Unlimited,3,9,32,Intellectual Work,Other public sector (ex. education and health),True,Wages or salaries,8,Self-employed,True,9,Sometimes,Never,Never,Hardly ever,5,Very Satisfied
DE,8,2,Good,False,0,True,1,39,Living with my partner - not legally recognised,Country village,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,2,8,20,Intellectual Work,Self employed,False,Wages or salaries,3,Self-employed,True,8,Sometimes,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,8,4,Fair,True,2,True,1,57,Legally married,Country village,Post-Secondary Non-Tertiary Education,16,False,False,False,False,Employee,Limited,5,6,39,Intellectual Work,Other public sector (ex. education and health),False,Income from self-employment (excluding farming),7,Self-employed,True,7,Often,Often,Sometimes,Never,4,Somewhat Satisfied
DE,9,4,Very good,False,5,True,0,25,Living with my partner - not legally recognised,A big city,Tertiary Education,17,False,False,False,False,Employee,Unlimited,1,10,45,Intellectual Work,A private firm,False,Wages or salaries,7,Employee,False,8,Hardly ever,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,5,3,Fair,False,0,True,0,35,Legally married,Country village,Upper Secondary Education,15,False,False,False,False,Employee,Unlimited,2,6,35,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,6,Employee,False,5,Sometimes,Sometimes,Sometimes,Hardly ever,3,Neutral
DE,7,4,Good,False,3,True,1,49,Legally married,Town or small city,Post-Secondary Non-Tertiary Education,16,False,False,False,False,Employee,Unlimited,4,7,19,Intellectual Work,Central or local government,False,Wages or salaries,7,Employee,True,7,Hardly ever,Sometimes,Sometimes,Never,4,Somewhat Satisfied
DE,8,1,Very good,False,6,True,0,36,Living with my partner - not legally recognised,Town or small city,Tertiary Education,15,False,False,False,False,Employee,Limited,5,9,41,Service & Administration,A state owned enterprise,False,Wages or salaries,10,Employee,False,3,Sometimes,Always,Sometimes,Sometimes,2,Somewhat Dissatisfied
DE,8,2,Fair,True,1,True,1,58,Legally married,Suburbs or outskirts of big city,Post-Secondary Non-Tertiary Education,23,False,False,False,True,Employee,Unlimited,3,8,32,Intellectual Work,A private firm,False,Wages or salaries,8,Employee,False,7,Sometimes,Often,Sometimes,Sometimes,4,Somewhat Satisfied
DE,8,2,Good,True,5,True,1,37,Legally married,Country village,Tertiary Education,16,False,False,False,True,Employee,Unlimited,5,9,6,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,8,Sometimes,Hardly ever,Hardly ever,Sometimes,4,Somewhat Satisfied
DE,7,1,Fair,False,0,True,0,61,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,4,5,50,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,False,8,Sometimes,Sometimes,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,7,1,Good,False,6,True,0,54,Legally married,Country village,Tertiary Education,14,False,False,False,False,Employee,Unlimited,3,8,41,Manufacturing,A private firm,False,Wages or salaries,9,Employee,True,6,Sometimes,Often,Sometimes,Never,3,Neutral
DE,8,3,Good,False,2,True,0,61,Legally married,Suburbs or outskirts of big city,Tertiary Education,19,False,False,False,False,Employee,Limited,4,9,50,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,False,7,Hardly ever,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,4,4,Bad,True,8,True,1,43,Living with my partner - not legally recognised,Country village,Upper Secondary Education,13,False,False,False,True,Employee,Unlimited,5,5,65,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,False,4,Always,Always,Often,Hardly ever,2,Somewhat Dissatisfied
DE,7,3,Very good,True,4,False,1,36,Legally married,Town or small city,Tertiary Education,16,False,False,False,True,Employee,Unlimited,2,8,22,Service & Administration,A private firm,False,Wages or salaries,4,Employee,False,0,Often,Often,Sometimes,Never,1,Very Dissatisfied
DE,9,5,Good,False,0,True,0,41,Legally married,Country village,Upper Secondary Education,11,False,False,False,False,Employee,Limited,1,10,38,Service & Administration,A private firm,False,Wages or salaries,9,Employee,False,9,Sometimes,Hardly ever,Sometimes,Sometimes,5,Very Satisfied
DE,7,4,Good,False,8,True,1,49,In a legally registered civil union,A big city,Tertiary Education,16,False,False,False,False,Employee,Unlimited,2,7,6,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,True,8,Sometimes,Sometimes,Hardly ever,Never,4,Somewhat Satisfied
DE,10,5,Fair,False,7,True,0,56,Legally married,Country village,Tertiary Education,20,False,False,False,False,Employee,Unlimited,5,10,60,Manufacturing,A private firm,False,Wages or salaries,10,Self-employed,True,10,Often,Often,Often,Sometimes,5,Very Satisfied
DE,6,3,Good,False,0,True,0,34,Living with my partner - not legally recognised,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,1,5,48,Intellectual Work,N/A,False,Wages or salaries,8,Employee,True,4,Sometimes,Often,Sometimes,Never,2,Somewhat Dissatisfied
DE,8,4,Very good,False,8,True,1,66,Legally married,Town or small city,Tertiary Education,23,False,False,False,False,Employee,Unlimited,1,8,23,Intellectual Work,A private firm,False,Wages or salaries,9,Employee,False,9,Sometimes,Sometimes,Sometimes,Hardly ever,5,Very Satisfied
DE,9,2,Very good,False,1,True,0,57,Legally married,Country village,Tertiary Education,14,False,False,False,False,Employee,Unlimited,2,10,50,Service & Administration,A private firm,False,Wages or salaries,10,Employee,True,9,Never,Sometimes,Hardly ever,Sometimes,5,Very Satisfied
DE,8,5,Good,False,6,False,1,43,Legally married,A big city,Tertiary Education,14,False,False,False,True,Employee,Unlimited,3,7,42,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,True,6,Sometimes,Always,Sometimes,Hardly ever,3,Neutral
DE,7,1,Fair,True,1,True,0,63,Legally married,Country village,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,5,5,8,Service & Administration,Central or local government,False,Wages or salaries,7,Employee,False,5,Sometimes,Sometimes,Sometimes,Hardly ever,3,Neutral
DE,5,4,Fair,False,1,True,1,60,Legally married,Town or small city,Tertiary Education,13,False,False,False,False,Employee,Unlimited,5,10,60,Service & Administration,Other public sector (ex. education and health),False,Wages or salaries,8,Employee,True,4,Always,Often,Sometimes,Sometimes,2,Somewhat Dissatisfied
DE,6,4,Good,False,0,False,0,51,Legally married,Town or small city,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,3,3,40,Manufacturing,A private firm,True,Wages or salaries,5,Employee,False,5,Sometimes,Sometimes,Hardly ever,Never,3,Neutral
DE,8,4,Good,False,2,True,0,36,Legally married,Country village,Tertiary Education,23,False,False,False,False,Employee,Unlimited,3,8,40,Intellectual Work,A private firm,False,Wages or salaries,8,Employee,False,8,Often,Sometimes,Sometimes,Never,4,Somewhat Satisfied
DE,8,3,Fair,True,4,True,0,52,Legally married,Suburbs or outskirts of big city,Upper Secondary Education,14,False,False,False,False,Employee,Unlimited,3,8,32,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,7,Employee,False,6,Hardly ever,Often,Sometimes,Never,3,Neutral
DE,7,4,Fair,True,1,True,1,56,Legally married,Country village,Upper Secondary Education,13,False,False,True,False,Employee,Unlimited,1,1,12,Service & Administration,Central or local government,True,Wages or salaries,5,Employee,False,8,Hardly ever,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,8,2,Fair,True,5,False,0,58,Legally married,Country village,Tertiary Education,16,False,False,False,False,Employee,Unlimited,4,10,38,Service & Administration,A private firm,False,Wages or salaries,9,Employee,False,8,Hardly ever,Hardly ever,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,1,2,Fair,True,0,True,1,44,Legally married,Country village,Upper Secondary Education,13,False,False,False,False,Employee,Unlimited,3,2,20,Intellectual Work,A private firm,True,Wages or salaries,6,Employee,False,5,Sometimes,Hardly ever,Never,Hardly ever,3,Neutral
DE,8,4,Good,False,7,True,0,66,Legally married,Country village,Upper Secondary Education,12,False,False,True,False,Employee,Unlimited,4,7,39,Manufacturing,A private firm,False,Pensions,7,Employee,False,8,Sometimes,Sometimes,Sometimes,Sometimes,4,Somewhat Satisfied
DE,9,5,Good,True,7,True,1,28,Legally married,A big city,Tertiary Education,16,False,False,False,False,Employee,Unlimited,2,9,45,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,10,Employee,True,9,Sometimes,Sometimes,Hardly ever,Hardly ever,5,Very Satisfied
DE,7,4,Good,False,3,True,0,60,Legally married,Town or small city,Upper Secondary Education,12,False,False,False,False,Employee,Unlimited,1,10,43,Physical Work,A private firm,False,Wages or salaries,7,Employee,True,7,Often,Sometimes,Sometimes,Hardly ever,4,Somewhat Satisfied
DE,6,3,Good,False,0,True,0,30,Living with my partner - not legally recognised,Town or small city,Post-Secondary Non-Tertiary Education,15,False,False,False,False,Employee,Unlimited,3,10,42,Intellectual Work,Other public sector (ex. education and health),False,Wages or salaries,9,Employee,True,7,Never,Often,Hardly ever,Hardly ever,4,Somewhat Satisfied
DE,8,3,Very good,False,0,True,0,59,Legally married,Country village,Upper Secondary Education,14,False,False,False,True,Employee,Unlimited,3,10,46,Intellectual Work,A private firm,False,Wages or salaries,10,Employee,False,9,Often,Often,Sometimes,Hardly ever,5,Very Satisfied
DE,6,2,Good,False,5,False,0,41,Legally married,A big city,Primary Education,12,False,False,False,False,Employee,Limited,1,5,30,Service & Administration,A private firm,True,Wages or salaries,10,Employee,False,7,Sometimes,Often,Sometimes,Hardly ever,4,Somewhat Satisfied
